riga;nome attributo;valore da imputare;valore imputato
2520;party_simplified;OTHER;OTHER
1631;year;1996;?
130;candidate_first_name;EUGENE GENE;EUGENE GENE
2449;state_fips;51;51
1333;state_fips;23;?
431;party_simplified;LIBERTARIAN;LIBERTARIAN
1278;state_fips;16;16
253;year;1976;?
142;state_po;MS;NH
3659;year;2020;?
2580;state_fips;21;21
196;candidate_first_name;THOMAS J.;?
2096;candidate_first_name;HOWARD;HOWARD
1104;party_simplified;OTHER;OTHER
672;state;CALIFORNIA;CALIFORNIA
2579;state_fips;20;20
3019;candidate_first_name;PETA;PETA
3477;totalvotes;3033118;3033118
2956;year;2012;?
2315;totalvotes;2927455;?
561;candidate_last_name;CARTER;CARTER
